Date of year,clients,previously_shoped,member,promotion,shop_competitor,prize_won,require_financing,got_a_TV,did_a purchase,promotions_used,LT_clients,prize_amount,amount_financing,amount_purchase,nb_electronics
2018-07-31,7949,0,0,0,1,1,1,0,1,3,9,0,16583.33333,540,0
2017-11-30,7950,1,0,1,0,0,1,0,1,2,15,101.3888889,22500,1410,0
2018-09-30,7951,0,0,1,1,0,1,0,1,2,3,102.0833333,15041.66667,1570,0
2018-02-28,7952,0,0,0,0,1,0,0,1,2,12,0,0,2440,0
2017-10-31,7953,0,0,0,0,1,1,0,1,3,5,0,22000,1260,0
2017-10-31,7954,0,0,0,1,0,0,1,1,1,12,0,0,15130,1
2018-07-31,7955,1,0,0,0,0,1,0,0,1,13,0,23958.33333,,1
2018-08-31,7956,0,0,1,1,1,0,0,1,2,21,137.2222222,0,2400,0
2017-10-31,7957,0,0,1,1,1,1,0,1,3,3,158.9583333,23625,190,0
2017-11-30,7958,0,1,0,0,0,1,1,1,2,7,0,14458.33333,1610,0
2018-02-28,7959,0,1,1,0,0,0,0,1,1,13,109.1666667,0,2340,1
2018-05-31,7960,0,0,0,1,1,0,0,1,2,8,0,0,1240,0
2017-11-30,7961,0,0,0,0,0,0,0,1,1,7,0,0,700,1
2018-03-31,7962,0,0,1,1,0,0,1,1,1,3,185.2777778,0,1350,1
2017-10-31,7963,0,0,1,1,0,0,0,1,1,17,139.6527778,0,920,1
2018-01-31,7964,0,0,1,0,0,0,0,1,1,19,122.7083333,0,2650,1
2017-11-30,7965,0,0,0,1,0,1,0,1,2,6,0,25875,2060,0
2018-08-31,7966,0,0,1,0,1,0,1,1,2,17,127.9166667,0,2430,0
2018-03-31,7967,0,0,1,0,1,0,0,1,2,13,154.5833333,0,1880,0
2018-07-31,7968,0,0,0,1,0,1,0,1,2,7,0,24375,2150,0
2018-03-31,7969,0,0,1,1,1,0,0,1,2,13,148.4027778,0,1340,0
2018-05-31,7970,0,1,0,0,0,0,0,1,1,15,0,0,1980,1
2018-09-30,7971,0,1,0,0,1,0,0,1,2,2,0,0,1020,0
2018-05-31,7972,0,1,0,1,1,0,0,1,2,5,0,0,1370,0
2018-02-28,7973,0,0,1,1,0,1,0,1,2,16,122.4305556,25750,1200,0
2018-01-31,7974,0,0,0,1,0,1,0,1,2,5,0,21708.33333,1650,0
2018-03-31,7975,0,0,0,0,1,0,0,1,2,11,0,0,1750,0
2017-11-30,7976,0,0,1,1,0,0,0,1,1,14,165.1388889,0,2810,1
2018-04-30,7977,1,1,0,1,1,0,0,1,2,6,0,0,2780,0
2018-09-30,7978,0,0,0,0,0,0,1,1,1,10,0,0,3250,1
2018-10-31,7979,0,0,0,1,1,0,0,1,2,5,0,0,4190,0
2017-11-30,7980,0,1,1,0,0,0,0,1,1,6,107.8472222,0,1800,1
2017-11-30,7981,1,1,1,0,1,1,0,1,3,5,157.9166667,23500,1990,0
2018-06-30,7982,0,0,0,1,0,0,0,1,1,3,0,0,2280,1
2018-04-30,7983,0,0,0,1,1,1,0,1,3,4,0,15125,850,0
2017-10-31,7984,0,0,1,0,0,0,0,1,1,9,107.0138889,0,2150,1
2017-11-30,7985,0,0,0,0,1,0,1,1,2,12,0,0,3360,0
2018-09-30,7986,0,0,1,1,0,0,0,1,1,22,156.1805556,0,2250,1
2018-10-31,7987,0,0,0,0,1,0,0,1,2,10,0,0,2510,0
2018-10-31,7988,0,0,0,0,0,0,0,1,1,13,0,0,1760,1
2017-10-31,7989,0,1,1,0,1,1,1,1,3,11,153.1944444,30875,230,0
2018-03-31,7990,0,0,1,0,0,1,0,1,2,12,127.7083333,21958.33333,1320,0
2018-05-31,7991,0,0,1,1,0,1,0,1,2,11,137.2916667,23458.33333,1260,0
2017-12-31,7992,0,0,1,0,0,0,0,1,1,6,127.3611111,0,2840,1
2017-11-30,7993,0,0,0,0,1,0,0,1,2,10,0,0,2180,0
2018-01-31,7994,0,1,0,0,0,1,0,1,2,8,0,14208.33333,2490,0
2018-08-31,7995,0,0,1,1,0,0,0,1,2,12,144.1666667,0,1720,0
2017-11-30,7996,0,0,1,0,0,0,0,1,1,10,160.4861111,0,1220,1
2017-12-31,7997,0,1,0,0,0,0,0,1,2,7,0,0,950,0
2018-10-31,7998,0,0,1,0,1,0,0,1,2,10,120.2777778,0,2370,0
2017-10-31,7999,0,0,0,0,1,0,0,1,12,13,0,0,1770,0
2017-10-31,8000,0,0,0,1,0,0,0,1,1,13,0,0,1830,1
2018-02-28,8001,0,0,0,1,1,0,0,1,2,13,0,0,2560,0
2018-02-28,8002,0,0,0,1,1,0,0,1,2,16,0,0,2040,0
2018-02-28,8003,0,0,0,1,0,0,1,1,1,10,0,0,2900,1
2018-06-30,8004,0,0,1,0,0,1,0,1,2,15,110.7638889,23791.66667,2110,0
2017-11-30,8005,0,1,0,1,0,0,0,1,1,6,0,0,2650,1
2017-12-31,8006,0,0,0,0,0,1,0,1,2,6,0,18666.66667,1080,0
2018-03-31,8007,1,0,0,1,1,0,0,1,2,11,0,0,3790,0
2018-08-31,8008,0,0,0,0,0,0,0,1,3,12,0,0,3450,0
2017-12-31,8009,0,0,0,0,0,1,0,1,2,12,0,22291.66667,1430,0
2017-11-30,8010,0,0,0,0,0,1,0,1,2,12,0,18458.33333,1430,0
2018-01-31,8011,0,0,0,0,0,0,0,1,1,15,0,0,3110,1
2018-07-31,8012,0,0,1,0,1,0,0,1,2,1,144.1666667,0,2370,0
2018-10-31,8013,0,0,0,0,1,0,0,1,2,15,0,0,640,0
2018-03-31,8014,0,0,0,0,0,0,0,1,1,5,0,0,3660,1
2017-10-31,8015,0,0,0,0,0,0,0,1,1,9,0,0,1810,1
2018-04-30,8016,0,0,1,1,1,0,0,1,2,11,98.61111111,0,1300,0
2018-10-31,8017,0,0,1,0,1,1,0,1,3,8,126.25,26583.33333,2000,0
2017-12-31,8018,0,0,1,0,0,1,0,1,2,14,130.7638889,26666.66667,1460,0
2018-02-28,8019,0,0,0,0,0,1,0,1,2,13,0,23416.66667,910,0
2018-02-28,8020,0,0,0,1,1,1,0,1,3,2,0,29916.66667,2610,0
2017-11-30,8021,1,0,1,0,0,0,0,1,1,11,161.3194444,0,3190,1
2018-08-31,8022,0,1,0,0,1,1,0,1,3,4,0,5375,1560,0
2017-10-31,8023,1,0,1,1,0,0,0,1,1,11,128.2638889,0,3650,1
2018-08-31,8024,0,0,1,0,0,0,0,1,1,12,153.1944444,0,2140,1
2017-12-31,8025,0,0,1,0,0,0,0,1,1,5,89.44444444,0,2950,1
2018-07-31,8026,0,0,0,0,0,0,0,1,1,4,0,0,1540,1
2018-10-31,8027,0,1,0,0,0,0,0,1,1,17,0,0,3030,1
2018-06-30,8028,0,0,0,0,1,0,0,1,2,8,0,0,1920,0
2018-03-31,8029,0,0,0,0,1,0,0,1,2,11,0,0,1500,0
2017-12-31,8030,0,0,0,0,1,0,0,1,2,5,0,0,2440,0
2017-10-31,8031,0,0,1,0,0,0,0,1,1,3,186.3888889,0,1850,1
2018-08-31,8032,0,0,0,0,0,1,0,1,2,2,0,25625,1080,0
2018-08-31,8033,1,0,1,1,1,0,0,0,1,8,180.3472222,0,,1
2018-09-30,8034,0,0,1,1,1,0,0,1,2,17,123.125,0,940,0
2018-05-31,8035,0,0,0,0,0,0,0,1,1,12,0,0,1160,1
2018-07-31,8036,0,0,0,0,1,0,0,1,2,16,0,0,2330,0
2017-12-31,8037,0,1,1,0,1,0,0,1,2,12,130.7638889,0,1300,0
2017-12-31,8038,0,0,1,0,0,0,0,1,1,0,144.2361111,0,670,1
2018-02-28,8039,0,0,0,0,1,0,0,1,2,14,0,0,1630,0
2018-07-31,8040,0,0,1,1,0,0,0,1,1,0,199.1666667,0,1070,1
2017-10-31,8041,1,0,0,1,0,0,0,1,1,7,0,0,3410,1
2018-02-28,8042,0,0,1,1,1,0,0,1,2,2,122.9166667,0,1360,0
2018-06-30,8043,0,1,0,0,0,1,0,1,2,14,0,23750,1410,0
2018-07-31,8044,0,0,0,1,0,0,0,1,1,14,0,0,1790,1
2018-06-30,8045,0,0,0,0,0,1,1,1,2,7,0,8666.666667,4220,0
2018-09-30,8046,0,0,0,0,0,1,0,1,2,6,0,26750,2010,0
2018-02-28,8047,0,0,0,0,1,1,0,1,3,2,0,20916.66667,1480,0
2018-09-30,8048,0,0,1,0,0,0,0,1,1,10,125,0,2890,1
2018-10-31,8049,1,0,0,1,0,1,0,1,2,10,0,20291.66667,100,0
2018-02-28,8050,0,0,0,0,0,0,0,1,1,13,0,0,2280,1
2018-10-31,8051,0,0,1,1,1,1,0,1,3,7,132.2916667,21208.33333,2980,0
2018-07-31,8052,0,0,0,1,1,1,1,1,3,9,0,17708.33333,1920,0
2017-12-31,8053,0,0,0,0,1,0,0,1,2,6,0,0,1670,0
2018-02-28,8054,0,0,0,0,0,0,0,1,1,3,0,0,1580,1
2018-10-31,8055,1,1,0,0,1,1,0,1,3,9,0,21625,820,0
2017-11-30,8056,0,1,0,0,0,0,0,1,1,5,0,0,1630,1
2018-04-30,8057,0,0,1,0,0,0,0,1,1,6,102.7083333,0,1450,1
2018-07-31,8058,0,0,0,1,0,1,1,0,2,7,0,26208.33333,,0
2018-02-28,8059,0,1,1,0,0,0,1,0,4,2,109.0277778,0,,0
2017-11-30,8060,0,0,0,0,1,0,1,1,2,9,0,0,1140,0
2018-09-30,8061,0,0,1,0,1,0,0,1,2,0,144.7916667,0,1410,0
2018-01-31,8062,0,1,1,1,0,0,0,1,1,10,183.8888889,0,1090,1
2018-02-28,8063,0,0,0,0,0,1,1,1,2,12,0,24791.66667,1320,0
2017-10-31,8064,0,0,1,0,1,0,0,1,3,7,116.1805556,0,2930,0
2018-04-30,8065,0,0,0,0,0,0,0,1,1,10,0,0,2090,1
2018-03-31,8066,0,0,0,0,0,0,0,1,2,5,0,0,560,0
2018-01-31,8067,0,0,0,0,0,0,0,1,2,8,0,0,2960,0
2018-04-30,8068,0,1,0,0,0,0,0,1,2,11,0,0,880,0
2017-11-30,8069,0,0,0,0,0,0,0,1,1,11,0,0,2820,1
2018-05-31,8070,0,0,1,1,1,0,0,1,2,3,163.6805556,0,1730,0
2017-12-31,8071,0,0,0,1,0,0,0,1,1,13,0,0,2040,1
2017-10-31,8072,0,1,0,1,1,1,0,1,3,6,0,11708.33333,1690,0
2018-09-30,8073,0,0,1,0,0,0,0,0,5,9,151.3888889,0,,0
2018-04-30,8074,0,0,1,1,1,1,0,1,3,12,137.8472222,20500,510,0
2018-08-31,8075,0,0,0,1,0,0,0,1,1,14,0,0,2780,1
2018-02-28,8076,0,1,1,0,0,1,0,1,2,10,124.8611111,20666.66667,210,0
2018-10-31,8077,0,0,1,1,1,1,0,1,5,8,151.7361111,24833.33333,1390,0
2018-01-31,8078,0,1,0,0,1,1,0,1,3,14,0,24041.66667,3340,0
2018-08-31,8079,0,0,1,0,0,1,0,1,2,8,136.5972222,27250,690,0
2018-07-31,8080,0,0,1,0,0,0,0,1,1,6,138.125,0,2750,1
2018-03-31,8081,0,0,0,0,0,0,0,1,1,15,0,0,850,1
2018-10-31,8082,0,0,0,0,1,1,1,1,3,14,0,25208.33333,2240,0
2018-06-30,8083,0,0,0,1,1,0,0,1,2,6,0,0,860,0
2018-07-31,8084,0,0,1,0,0,0,0,1,1,4,93.19444444,0,1370,1
2018-07-31,8085,0,0,0,1,1,1,0,1,3,7,0,9500,1220,0
2017-10-31,8086,0,0,0,1,0,0,0,1,1,10,0,0,1370,1
2018-06-30,8087,0,0,0,0,1,0,1,1,2,13,0,0,760,0
2018-10-31,8088,0,0,0,0,0,0,0,0,2,12,0,0,,0
2018-10-31,8089,0,0,1,1,0,1,0,1,2,11,121.875,28875,2230,0
2018-06-30,8090,0,0,1,1,1,0,0,1,2,11,137.7777778,0,880,0
2018-09-30,8091,0,0,1,0,1,0,1,1,2,17,121.0416667,0,1520,0
2017-11-30,8092,0,0,0,0,1,0,0,0,1,8,0,0,,1
2018-07-31,8093,0,0,1,0,0,0,0,1,1,3,155.3472222,0,1720,1
2017-12-31,8094,0,1,0,0,0,0,0,1,1,8,0,0,2640,1
2018-04-30,8095,0,0,0,0,0,1,0,1,2,3,0,18500,920,0
2018-02-28,8096,0,0,1,0,1,1,1,1,3,21,144.6527778,19583.33333,1840,0
2017-12-31,8097,0,0,1,0,1,0,0,1,2,3,112.2222222,0,2120,0
2018-07-31,8098,0,0,0,0,0,0,0,1,3,10,0,0,1550,0
2018-04-30,8099,0,0,1,0,0,0,0,1,1,5,127.9166667,0,2530,1
2018-08-31,8100,0,1,1,0,0,0,0,1,1,14,152.7083333,0,430,1
2017-11-30,8101,1,0,1,0,1,0,0,1,2,12,162.7777778,0,1170,0
2018-02-28,8102,0,0,1,0,1,0,0,1,2,8,155.0694444,0,2740,0
2018-10-31,8103,0,1,1,0,1,0,0,1,2,6,172.7777778,0,1450,0
2018-02-28,8104,0,0,1,0,1,1,0,1,3,13,119.0277778,2833.333333,1610,0
2018-01-31,8105,0,0,0,0,1,1,1,1,4,10,0,24125,1060,0
2018-03-31,8106,0,1,0,0,1,0,0,1,2,9,0,0,3350,0
2017-11-30,8107,0,0,0,0,0,0,0,1,1,7,0,0,2380,1
2018-04-30,8108,0,0,0,0,1,0,0,1,3,8,0,0,2210,0
2018-07-31,8109,0,0,1,1,0,0,0,1,1,10,130.5555556,0,940,1
2017-11-30,8110,0,1,1,1,0,0,0,1,1,8,102.9166667,0,2790,1
2018-08-31,8111,0,0,0,1,1,0,0,1,3,11,0,0,2120,0
2017-11-30,8112,0,1,1,1,1,0,0,1,2,9,129.0277778,0,600,0
2018-10-31,8113,0,0,1,0,1,0,0,1,2,11,161.3194444,0,2470,0
2017-12-31,8114,0,0,1,0,0,1,0,1,2,13,138.9583333,26791.66667,710,0
2018-05-31,8115,0,0,1,1,0,0,0,1,1,3,135.9722222,0,1940,1
2018-10-31,8116,0,1,0,0,0,1,0,1,2,10,0,24916.66667,1860,0
2017-12-31,8117,0,1,0,1,0,0,0,1,1,0,0,0,2670,1
2017-11-30,8118,0,0,0,1,0,0,0,0,1,12,0,0,,1
2018-10-31,8119,0,1,0,0,1,0,0,1,2,7,0,0,560,0
2018-10-31,8120,0,1,0,0,1,0,0,1,2,7,0,0,560,0
2017-12-31,8121,1,0,0,1,1,0,0,1,2,5,0,0,2480,0
2018-09-30,8122,0,0,0,1,1,0,0,1,2,8,0,0,2870,0
2018-02-28,8123,0,0,0,0,0,1,0,0,1,6,0,20708.33333,,1
2017-11-30,8124,0,0,0,0,0,0,0,1,1,11,0,0,180,1
2017-11-30,8125,0,1,0,0,0,0,0,1,1,13,0,0,1750,1
2017-10-31,8126,0,0,0,0,0,0,1,1,4,11,0,0,3110,0
2017-12-31,8127,0,1,1,0,0,0,0,1,1,16,128.1944444,0,1950,1
2018-01-31,8128,0,0,1,0,0,0,0,1,1,3,148.0555556,0,350,1
2017-11-30,8129,1,0,0,1,0,0,0,1,1,8,0,0,1480,1
2018-02-28,8130,1,0,0,0,1,1,0,1,3,8,0,22875,3280,0
2018-09-30,8131,0,0,1,1,1,0,0,1,2,10,194.5833333,0,2760,0
2017-12-31,8132,0,0,1,0,0,0,0,1,1,11,180.6944444,0,1430,1
2018-07-31,8133,0,1,1,0,1,0,0,1,2,2,118.8194444,0,710,0
2018-09-30,8134,0,0,0,0,0,0,0,1,1,5,0,0,250,1
2018-03-31,8135,0,0,1,0,0,0,0,1,1,11,132.7083333,0,560,1
2018-07-31,8136,0,0,1,0,0,1,0,1,2,9,136.1805556,20875,2020,0
2017-10-31,8137,0,0,0,0,0,0,0,1,1,10,0,0,2510,1
2018-07-31,8138,0,1,1,0,1,0,0,1,2,5,139.375,0,1410,0
2018-06-30,8139,0,0,1,1,0,0,0,1,1,15,160,0,650,1
2018-08-31,8140,0,0,0,1,1,1,1,1,3,15,0,20958.33333,3190,0
2017-11-30,8141,0,0,0,0,0,0,0,1,1,13,0,0,2350,1
2018-07-31,8142,0,0,0,1,0,0,0,0,1,7,0,0,,1
2018-08-31,8143,0,0,1,0,0,0,0,1,1,7,171.4583333,0,1140,1
2018-04-30,8144,0,0,1,1,0,0,1,1,1,0,146.5972222,0,820,1
2018-05-31,8145,0,0,0,0,0,0,0,1,1,3,0,0,2160,1
2018-05-31,8146,0,1,1,1,1,0,0,1,2,15,108.1944444,0,2740,0
2018-08-31,8147,0,0,0,0,1,0,0,1,2,11,0,0,1640,0
2018-06-30,8148,0,1,1,0,0,0,0,1,3,21,207.3611111,0,3120,0
2018-04-30,8149,1,0,1,0,1,0,1,1,2,11,156.4583333,0,100,0
2018-08-31,8150,0,0,0,0,1,0,0,1,2,11,0,0,1890,0
2018-10-31,8151,0,1,0,0,1,0,0,1,3,14,0,0,2140,0
2017-11-30,8152,1,0,1,0,0,0,0,1,4,13,135.4166667,0,1420,0
2017-12-31,8153,0,0,0,1,1,0,0,1,3,13,0,0,980,0
2018-04-30,8154,0,1,0,1,0,0,0,1,2,9,0,0,2750,0
2018-05-31,8155,0,0,1,1,0,0,1,1,1,22,131.3888889,0,690,1
2018-07-31,8156,0,0,0,1,0,1,0,1,2,5,0,32083.33333,2570,0
2017-10-31,8157,0,0,0,0,1,1,0,1,3,14,0,20208.33333,2820,0
2017-12-31,8158,0,1,1,1,0,0,0,1,1,21,118.9583333,0,2470,1
2018-04-30,8159,1,0,1,0,1,0,0,1,2,17,163.75,0,2250,0
2017-10-31,8160,1,0,1,0,0,0,0,1,1,13,117.1527778,0,1000,1
2018-10-31,8161,0,0,1,0,0,0,0,1,1,17,142.2222222,0,3050,1
2018-03-31,8162,0,0,0,1,0,0,0,1,3,13,0,0,2320,0
2018-03-31,8163,0,0,0,0,0,0,0,1,1,15,0,0,3320,1
2018-08-31,8164,0,1,0,1,0,0,0,1,1,16,0,0,2850,1
2018-04-30,8165,0,0,0,0,0,0,0,1,1,8,0,0,1390,1
2018-06-30,8166,0,0,1,0,0,0,0,1,3,16,151.1805556,0,1310,0
2018-02-28,8167,0,0,1,1,0,1,0,1,2,11,135.7638889,7041.666667,1600,0
2018-02-28,8168,0,0,0,1,0,0,0,1,2,11,0,0,2740,0
2017-11-30,8169,0,0,1,0,1,0,1,1,2,10,145.2083333,0,2850,0
2017-10-31,8170,0,1,1,0,0,0,0,1,1,13,160.4861111,0,4940,1
2018-10-31,8171,1,0,1,0,0,0,0,1,1,6,137.1527778,0,2210,1
2018-08-31,8172,0,0,0,0,0,0,0,1,1,11,0,0,2280,1
2018-02-28,8173,0,0,0,0,0,0,0,1,1,19,0,0,1020,1
2018-03-31,8174,0,1,1,0,0,0,0,1,3,8,154.8611111,0,1970,0
2018-10-31,8175,0,0,0,1,0,0,0,0,1,3,0,0,,1
2018-02-28,8176,0,0,0,0,1,0,0,1,2,5,0,0,1390,0
2018-10-31,8177,0,0,0,1,0,0,0,1,3,12,0,0,2120,0
2018-02-28,8178,0,0,0,1,0,1,0,1,3,9,0,18208.33333,300,0
2017-12-31,8179,0,0,1,0,0,0,0,1,2,7,99.93055556,0,2680,0
2018-07-31,8180,0,0,1,0,0,0,0,1,4,4,100.0694444,0,3210,0
2018-03-31,8181,0,1,1,1,0,0,0,0,4,5,96.45833333,0,,0
2018-02-28,8182,0,0,0,1,1,1,0,1,3,2,0,29250,690,0
2018-09-30,8183,1,0,0,1,0,0,0,1,1,10,0,0,3010,1
2018-03-31,8184,0,1,0,1,0,1,0,1,2,12,0,17875,1820,0
2018-03-31,8185,0,0,0,1,0,0,0,1,3,11,0,0,470,0
2018-07-31,8186,0,1,1,0,1,0,0,1,2,17,183.3333333,0,1330,0
2018-10-31,8187,0,0,0,0,0,0,0,1,1,6,0,0,1130,1
2017-12-31,8188,0,1,0,1,0,0,0,1,1,5,0,0,1620,1
2018-07-31,8189,0,0,0,1,0,1,0,1,2,11,0,19333.33333,2430,0
2018-07-31,8190,0,0,1,0,0,0,0,1,1,1,156.6666667,0,2100,1
2018-04-30,8191,1,0,1,1,0,1,0,1,2,18,141.0416667,12083.33333,2140,0
2017-10-31,8192,0,1,1,0,0,0,0,1,1,9,124.7916667,0,2600,1
2018-02-28,8193,0,0,1,0,1,1,0,1,3,3,106.3888889,22375,2280,0
2018-05-31,8194,1,0,0,0,0,0,0,1,1,10,0,0,1350,1
2018-04-30,8195,0,0,0,1,0,1,0,1,2,11,0,21250,2520,0
2018-04-30,8196,0,1,1,0,0,0,0,0,1,10,168.4722222,0,,1
2018-02-28,8197,0,1,1,0,0,0,0,0,1,12,163.9583333,0,,1
2018-04-30,8198,0,0,0,0,0,1,0,1,2,7,0,21708.33333,1720,0
2018-03-31,8199,0,0,1,0,1,0,0,1,2,6,173.125,0,3040,0
2018-03-31,8200,0,0,1,0,1,0,0,1,2,14,149.375,0,2600,0
2018-04-30,8201,0,0,0,0,0,0,0,1,1,2,0,0,2570,1
2017-10-31,8202,0,0,0,1,0,0,0,1,1,8,0,0,2260,1
2017-10-31,8203,0,0,1,0,0,0,0,1,2,4,139.7916667,0,590,0
2018-02-28,8204,0,0,0,0,0,0,0,1,1,0,0,0,2520,1
2018-01-31,8205,0,0,1,0,1,1,0,1,3,14,134.0972222,20875,1380,0
2017-10-31,8206,0,0,1,0,0,0,0,1,1,4,139.6527778,0,100,1
2018-03-31,8207,0,0,0,0,1,0,0,1,2,16,0,0,1780,0
2018-01-31,8208,0,0,0,1,1,1,0,1,3,4,0,12250,100,0
2018-08-31,8209,1,0,1,0,1,0,0,1,2,12,928.8194444,0,2220,0
2017-10-31,8210,0,0,1,0,1,1,0,1,3,12,143.2638889,17375,1680,0
2018-10-31,8211,0,1,1,0,1,0,0,1,2,5,179.6527778,0,1660,0
2018-08-31,8212,0,0,0,0,0,0,0,1,1,11,0,0,850,1
2017-12-31,8213,0,0,1,0,1,0,0,1,2,10,147.0833333,0,2770,0
2017-12-31,8214,0,0,0,0,0,0,0,1,1,8,0,0,550,1
2017-12-31,8215,0,0,1,0,1,0,0,1,2,11,169.8611111,0,2780,0
2017-12-31,8216,0,0,0,0,1,1,0,1,3,4,0,18125,790,0
2018-09-30,8217,0,0,0,0,1,0,1,1,2,9,0,0,410,0
2018-03-31,8218,0,1,0,0,0,0,0,1,1,11,0,0,2740,1
2018-03-31,8219,0,0,1,1,0,0,0,1,1,6,107.5694444,0,1690,1
2018-03-31,8220,0,1,0,1,0,0,1,1,1,8,0,0,2650,1
2018-05-31,8221,0,1,1,1,0,0,0,1,4,8,156.5972222,0,2310,0
2018-06-30,8222,0,0,0,0,1,1,1,1,3,8,0,31041.66667,3800,0
2017-12-31,8223,0,1,1,0,1,0,1,1,2,12,144.3055556,0,3230,0
2018-06-30,8224,0,0,1,1,1,1,0,1,3,9,164.0972222,16625,1110,0
2018-09-30,8225,0,1,0,1,1,0,0,1,2,14,0,0,1420,0
2018-02-28,8226,0,0,1,0,0,0,0,1,1,1,136.3888889,0,2570,1
2018-01-31,8227,0,0,0,0,1,0,0,0,1,13,0,0,,1
2017-11-30,8228,0,1,1,0,0,0,0,1,1,0,136.3888889,0,920,1
2018-06-30,8229,0,1,1,0,0,0,0,1,1,11,128.8194444,0,100,1
2017-11-30,8230,0,1,0,0,0,0,0,1,3,18,0,0,1940,0
2018-07-31,8231,0,0,1,0,1,0,0,1,2,16,132.4305556,0,1640,0
2018-04-30,8232,0,0,0,1,0,0,0,1,3,12,0,0,3120,0
2018-02-28,8233,0,0,0,0,0,0,1,1,1,9,0,0,1740,1
2018-01-31,8234,0,0,1,0,0,0,0,1,1,17,159.7222222,0,2300,1
2018-01-31,8235,0,1,0,0,0,0,0,1,1,10,0,0,2260,1
2018-10-31,8236,0,0,0,1,0,0,0,1,1,8,0,0,180,1
2018-03-31,8237,0,0,0,1,0,0,0,1,4,12,0,0,1840,0
2018-03-31,8238,0,0,0,0,0,0,0,0,2,13,0,0,,0
2018-03-31,8239,0,0,1,1,1,0,0,1,2,1,147.5694444,0,2900,0
2018-04-30,8240,0,0,1,0,0,1,0,1,2,4,192.0138889,21041.66667,2420,0
2018-03-31,8241,0,0,0,1,0,0,0,1,1,10,0,0,2570,1
2017-12-31,8242,0,0,1,1,0,0,0,1,1,14,199.9305556,0,3270,1
2018-01-31,8243,0,1,0,1,0,1,0,1,2,12,0,19833.33333,1230,0
2017-10-31,8244,0,0,1,0,0,0,0,1,3,13,111.875,0,1320,0
2018-04-30,8245,0,1,1,0,0,0,1,1,1,10,119.7916667,0,2710,1
2018-03-31,8246,0,0,0,1,0,0,0,1,1,21,0,0,3790,1
2017-12-31,8247,0,0,1,0,1,0,0,1,2,13,117.9861111,0,2490,0
2018-07-31,8248,0,0,1,0,0,0,0,1,1,19,170.1388889,0,2370,1
2017-12-31,8249,0,0,1,1,0,0,0,1,2,15,176.9444444,0,3620,0
2017-12-31,8250,0,0,0,1,0,0,0,1,1,9,0,0,2020,1
2018-08-31,8251,0,0,1,0,1,0,0,1,3,6,180.2777778,0,1800,0
2018-09-30,8252,0,0,0,1,1,0,1,1,3,10,0,0,1410,0
2018-08-31,8253,0,0,1,1,1,0,0,1,2,7,135,0,2110,0
2018-04-30,8254,0,0,1,0,0,0,0,1,1,9,137.8472222,0,1480,1
2018-08-31,8255,0,0,0,0,0,0,0,1,1,9,0,0,1070,1
2018-09-30,8256,0,1,0,0,0,0,0,1,1,7,0,0,1660,1
2017-11-30,8257,0,0,0,0,0,0,0,1,4,9,0,0,2300,0
2018-04-30,8258,0,1,0,1,1,0,1,1,3,17,0,0,2430,0
2018-01-31,8259,0,1,1,1,0,0,0,1,2,18,126.9444444,0,830,0
2018-05-31,8260,0,0,0,0,0,0,0,1,1,16,0,0,2540,1
2018-10-31,8261,0,0,0,0,0,0,0,1,1,22,0,0,1900,1
2018-07-31,8262,0,0,0,0,0,1,0,1,3,14,0,21333.33333,1750,0
2018-06-30,8263,0,0,0,0,0,1,0,1,2,12,0,34750,1580,0
2018-10-31,8264,0,0,0,1,0,0,0,1,2,14,0,0,100,0
2018-03-31,8265,0,0,1,0,0,0,1,1,1,10,160.6944444,0,1450,1
2017-11-30,8266,0,0,0,1,0,0,0,1,1,0,0,0,1770,1
2018-02-28,8267,0,0,1,0,1,0,0,1,2,17,138.3333333,0,1270,0
2018-06-30,8268,0,0,0,1,0,0,0,1,1,1,0,0,2190,1
2018-08-31,8269,0,0,0,1,0,0,0,1,1,1,0,0,2340,1
2018-05-31,8270,1,1,0,1,1,0,0,0,1,15,0,0,,1
2017-11-30,8271,0,0,0,1,0,0,0,1,1,10,0,0,690,1
2018-09-30,8272,0,1,1,1,1,1,0,1,4,4,136.1111111,19166.66667,1610,0
2018-02-28,8273,0,1,0,0,0,0,0,1,1,10,0,0,3350,1
2018-09-30,8274,0,1,1,0,0,1,0,0,1,4,68.61111111,12083.33333,,1
2017-12-31,8275,0,0,0,0,1,0,0,1,2,16,0,0,2850,0
2018-02-28,8276,0,0,0,1,1,1,0,1,3,16,0,10000,1410,0
2018-02-28,8277,0,0,0,1,1,1,0,1,3,16,0,10000,1410,0
2018-02-28,8278,0,0,0,0,1,0,0,1,2,9,0,0,690,0
2018-04-30,8279,1,0,0,0,0,1,0,1,2,12,0,25583.33333,820,0
2018-08-31,8280,0,0,0,0,0,1,0,1,2,3,0,206166.6667,960,0
2018-07-31,8281,0,0,1,0,1,0,0,1,2,15,156.7361111,0,3700,0
2017-11-30,8282,0,1,0,0,0,0,0,0,4,17,0,0,,0
2017-11-30,8283,0,0,0,1,0,0,1,1,1,9,0,0,1980,1
2018-03-31,8284,0,0,0,0,0,0,0,1,3,14,0,0,1090,0
2018-05-31,8285,0,0,0,1,0,0,0,1,2,7,0,0,2400,0
2018-01-31,8286,0,0,0,0,1,0,0,1,2,12,0,0,2700,0
2017-11-30,8287,0,0,0,0,1,0,0,1,2,7,0,0,3630,0
